awardID,yearID,lgID_mvp,playerID,pointsWon,pointsMax,votesFirst,lgID_batting,teamID,nameFirst,nameLast,nameGiven,retroID,bbrefID
MVP,1957,AL,piersji01,2,336,0,AL,BOS,Jim,Piersall,James Anthony,pierj102,piersji01
MVP,1957,AL,powervi01,3,336,0,AL,KC1,Vic,Power,Victor Pellot,powev101,powervi01
MVP,1957,AL,shantbo01,1,336,0,AL,NYA,Bobby,Shantz,Robert Clayton,shanb102,shantbo01
MVP,1957,AL,sievero01,205,336,4,AL,WS1,Roy,Sievers,Roy Edward,sievr101,sievero01
MVP,1957,AL,skowrbi01,2,336,0,AL,NYA,Bill,Skowron,William Joseph,skowb101,skowrbi01
MVP,1957,AL,wertzvi01,61,336,0,AL,CLE,Vic,Wertz,Victor Woodrow,wertv101,wertzvi01
MVP,1957,AL,willite01,209,336,5,AL,BOS,Ted,Williams,Theodore Samuel,willt103,willite01
MVP,1957,AL,woodlge01,13,336,0,AL,CLE,Gene,Woodling,Eugene Richard,woodg101,woodlge01
MVP,1957,NL,aaronha01,239,336,9,NL,ML1,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1957,NL,anderha02,1,336,0,NL,PHI,Harry,Anderson,Harry Walter,andeh101,anderha02
MVP,1957,NL,bankser01,60,336,0,NL,CHN,Ernie,Banks,Ernest,banke101,bankser01
MVP,1957,NL,blasido01,26,336,0,NL,SLN,Don,Blasingame,Don Lee,blasd101,blasido01
MVP,1957,NL,bouched01,26,336,0,NL,PHI,Ed,Bouchee,Edward Francis,bouce101,bouched01
MVP,1957,NL,buhlbo01,15,336,0,NL,ML1,Bob,Buhl,Robert Ray,buhlb101,buhlbo01
MVP,1957,NL,burdele01,2,336,0,NL,ML1,Lew,Burdette,Selva Lewis,burdl101,burdele01
MVP,1957,NL,darkal01,12,336,0,NL,SLN,Alvin,Dark,Alvin Ralph,darka101,darkal01
MVP,1957,NL,drottdi01,6,336,0,NL,CHN,Dick,Drott,Richard Fred,drotd101,drottdi01
MVP,1957,NL,drysddo01,8,336,0,NL,BRO,Don,Drysdale,Donald Scott,drysd101,drysddo01
MVP,1957,NL,ennisde01,13,336,0,NL,SLN,Del,Ennis,Delmer,ennid101,ennisde01
MVP,1957,NL,groatdi01,13,336,0,NL,PIT,Dick,Groat,Richard Morrow,groad101,groatdi01
MVP,1957,NL,hamnegr01,3,336,0,NL,PHI,Granny,Hamner,Granville Wilbur,hamng102,hamnegr01
MVP,1957,NL,hoakdo01,31,336,0,NL,CIN,Don,Hoak,Donald Albert,hoakd101,hoakdo01
MVP,1957,NL,hodgegi01,54,336,0,NL,BRO,Gil,Hodges,Gilbert Raymond,hodgg101,hodgegi01
MVP,1957,NL,loganjo01,1,336,0,NL,ML1,Johnny,Logan,John,logaj101,loganjo01
MVP,1957,NL,matheed01,45,336,0,NL,ML1,Eddie,Mathews,Edwin Lee,mathe101,matheed01
MVP,1957,NL,mayswi01,174,336,1,NL,NY1,Willie,Mays,Willie Howard,maysw101,mayswi01
MVP,1957,NL,mcmilro01,6,336,0,NL,CIN,Roy,McMillan,Roy David,mcmir101,mcmilro01
MVP,1957,NL,musiast01,230,336,5,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
MVP,1957,NL,robinfr02,42,336,0,NL,CIN,Frank,Robinson,Frank,robif103,robinfr02
MVP,1957,NL,sanfoja02,39,336,0,NL,PHI,Jack,Sanford,John Stanley,sanfj101,sanfoja02
MVP,1957,NL,schoere01,221,336,8,NL,---,Red,Schoendienst,Albert Fred,schor101,schoere01
MVP,1957,NL,snidedu01,10,336,0,NL,BRO,Duke,Snider,Edwin Donald,snidd101,snidedu01
MVP,1957,NL,spahnwa01,131,336,1,NL,ML1,Warren,Spahn,Warren Edward,spahw101,spahnwa01
MVP,1957,NL,thomafr03,8,336,0,NL,PIT,Frank,Thomas,Frank Joseph,thomf103,thomafr03
MVP,1958,AL,berrayo01,6,336,0,AL,NYA,Yogi,Berra,Lawrence Peter,berry101,berrayo01
MVP,1958,AL,bollifr01,10,336,0,AL,DET,Frank,Bolling,Frank Elmore,bollf101,bollifr01
MVP,1958,AL,cervbo01,164,336,3,AL,KC1,Bob,Cerv,Robert Henry,cervb101,cervbo01
MVP,1958,AL,colavro01,181,336,4,AL,CLE,Rocky,Colavito,Rocco Domenico,colar101,colavro01
MVP,1958,AL,donovdi01,1,336,0,AL,CHA,Dick,Donovan,Richard Edward,donod101,donovdi01
MVP,1958,AL,durenry01,4,336,0,AL,NYA,Ryne,Duren,Rinold George,durer101,durenry01
MVP,1958,AL,foxne01,88,336,1,AL,CHA,Nellie,Fox,Jacob Nelson,fox-n101,foxne01
MVP,1958,AL,harshja01,2,336,0,AL,BAL,Jack,Harshman,John Elvin,harsj101,harshja01
MVP,1958,AL,howarel01,9,336,0,AL,NYA,Elston,Howard,Elston Gene,howae101,howarel01
MVP,1958,AL,hydedi01,26,336,0,AL,WS1,Dick,Hyde,Richard Elde,hyded101,hydedi01
MVP,1958,AL,jenseja01,233,336,9,AL,BOS,Jackie,Jensen,Jack Eugene,jensj101,jenseja01
MVP,1958,AL,kalinal01,5,336,0,AL,DET,Al,Kaline,Albert William,kalia101,kalinal01
MVP,1958,AL,kuennha01,24,336,0,AL,DET,Harvey,Kuenn,Harvey Edward,kuenh101,kuennha01
MVP,1958,AL,laryfr01,3,336,0,AL,DET,Frank,Lary,Frank Strong,laryf101,laryfr01
MVP,1958,AL,lollash01,57,336,0,AL,CHA,Sherm,Lollar,John Sherman,lolls101,lollash01
MVP,1958,AL,malzofr01,1,336,0,AL,BOS,Frank,Malzone,Frank James,malzf101,malzofr01
MVP,1958,AL,mantlmi01,127,336,0,AL,NYA,Mickey,Mantle,Mickey Charles,mantm101,mantlmi01
MVP,1958,AL,mcdougi01,5,336,0,AL,NYA,Gil,McDougald,Gilbert James,mcdog101,mcdougi01
MVP,1958,AL,mclisca01,18,336,0,AL,CLE,Cal,McLish,Calvin Coolidge Julius Caesar Tuskahoma,mclic101,mclisca01
MVP,1958,AL,minosmi01,6,336,0,AL,CLE,Minnie,Minoso,Saturnino Orestes Armas,minom101,minosmi01
MVP,1958,AL,powervi01,15,336,0,AL,---,Vic,Power,Victor Pellot,powev101,powervi01
MVP,1958,AL,runnepe01,29,336,0,AL,BOS,Pete,Runnels,James Edward,runnp101,runnepe01
MVP,1958,AL,sievero01,95,336,0,AL,WS1,Roy,Sievers,Roy Edward,sievr101,sievero01
MVP,1958,AL,triangu01,27,336,0,AL,BAL,Gus,Triandos,Gus,triag101,triangu01
MVP,1958,AL,turlebo01,191,336,7,AL,NYA,Bob,Turley,Robert Lee,turlb101,turlebo01
MVP,1958,AL,willite01,89,336,0,AL,BOS,Ted,Williams,Theodore Samuel,willt103,willite01
MVP,1958,NL,aaronha01,166,336,0,NL,ML1,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1958,NL,adcocjo01,2,336,0,NL,ML1,Joe,Adcock,Joseph Wilbur,adcoj101,adcocjo01
MVP,1958,NL,anderha02,5,336,0,NL,PHI,Harry,Anderson,Harry Walter,andeh101,anderha02
MVP,1958,NL,ashburi01,62,336,0,NL,PHI,Richie,Ashburn,Don Richard,ashbr101,ashburi01
MVP,1958,NL,bankser01,283,336,16,NL,CHN,Ernie,Banks,Ernest,banke101,bankser01
MVP,1958,NL,boyerke01,31,336,0,NL,SLN,Ken,Boyer,Kenton Lloyd,boyek101,boyerke01
MVP,1958,NL,burdele01,47,336,0,NL,ML1,Lew,Burdette,Selva Lewis,burdl101,burdele01
MVP,1958,NL,cepedor01,57,336,0,NL,SFN,Orlando,Cepeda,Orlando Manuel,cepeo101,cepedor01
MVP,1958,NL,covinwe01,16,336,0,NL,ML1,Wes,Covington,John Wesley,coviw101,covinwe01
MVP,1958,NL,crandde01,48,336,0,NL,ML1,Del,Crandall,Delmar Wesley,crand102,crandde01
MVP,1958,NL,facero01,8,336,0,NL,PIT,Roy,Face,Elroy Leon,facer101,facero01
MVP,1958,NL,frienbo01,98,336,0,NL,PIT,Bob,Friend,Robert Bartmess,frieb102,frienbo01
MVP,1958,NL,furilca01,1,336,0,NL,LAN,Carl,Furillo,Carl Anthony,furic101,furilca01
MVP,1958,NL,gilliji01,4,336,0,NL,LAN,Jim,Gilliam,James William,gillj102,gilliji01
MVP,1958,NL,mayswi01,185,336,3,NL,SFN,Willie,Mays,Willie Howard,maysw101,mayswi01
MVP,1958,NL,mazerbi01,61,336,1,NL,PIT,Bill,Mazeroski,William Stanley,mazeb101,mazerbi01
MVP,1958,NL,musiast01,39,336,0,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
MVP,1958,NL,purkebo01,4,336,0,NL,CIN,Bob,Purkey,Robert Thomas,purkb101,purkebo01
MVP,1958,NL,robinfr02,4,336,0,NL,CIN,Frank,Robinson,Frank,robif103,robinfr02
MVP,1958,NL,skinnbo01,18,336,1,NL,PIT,Bob,Skinner,Robert Ralph,skinb101,skinnbo01
MVP,1958,NL,spahnwa01,108,336,1,NL,ML1,Warren,Spahn,Warren Edward,spahw101,spahnwa01
MVP,1958,NL,templjo01,26,336,0,NL,CIN,Johnny,Temple,John Ellis,tempj101,templjo01
MVP,1958,NL,thomafr03,143,336,2,NL,PIT,Frank,Thomas,Frank Joseph,thomf103,thomafr03
MVP,1959,AL,allisbo01,1,336,0,AL,WS1,Bob,Allison,William Robert,allib103,allisbo01
MVP,1959,AL,aparilu01,255,336,8,AL,CHA,Luis,Aparicio,Luis Ernesto,aparl101,aparilu01
MVP,1959,AL,berrayo01,26,336,0,AL,NYA,Yogi,Berra,Lawrence Peter,berry101,berrayo01
MVP,1959,AL,colavro01,117,336,0,AL,CLE,Rocky,Colavito,Rocco Domenico,colar101,colavro01
MVP,1959,AL,daleybu01,7,336,0,AL,KC1,Bud,Daley,Leavitt Leo,daleb102,daleybu01
MVP,1959,AL,foxne01,295,336,16,AL,CHA,Nellie,Fox,Jacob Nelson,fox-n101,foxne01
MVP,1959,AL,francti01,102,336,0,AL,CLE,Tito,Francona,John Patsy,frant101,francti01
MVP,1959,AL,jenseja01,40,336,0,AL,BOS,Jackie,Jensen,Jack Eugene,jensj101,jenseja01
MVP,1959,AL,kalinal01,84,336,0,AL,DET,Al,Kaline,Albert William,kalia101,kalinal01
MVP,1959,AL,killeha01,21,336,0,AL,WS1,Harmon,Killebrew,Harmon Clayton,killh102,killeha01
MVP,1959,AL,kuennha01,64,336,0,AL,DET,Harvey,Kuenn,Harvey Edward,kuenh101,kuennha01
MVP,1959,AL,landiji01,66,336,0,AL,CHA,Jim,Landis,James Henry,landj103,landiji01
MVP,1959,AL,lemonji01,4,336,0,AL,WS1,Jim,Lemon,James Robert,lemoj101,lemonji01
MVP,1959,AL,lollash01,44,336,0,AL,CHA,Sherm,Lollar,John Sherman,lolls101,lollash01
MVP,1959,AL,malzofr01,24,336,0,AL,BOS,Frank,Malzone,Frank James,malzf101,malzofr01
MVP,1959,AL,mantlmi01,13,336,0,AL,NYA,Mickey,Mantle,Mickey Charles,mantm101,mantlmi01
MVP,1959,AL,mclisca01,35,336,0,AL,CLE,Cal,McLish,Calvin Coolidge Julius Caesar Tuskahoma,mclic101,mclisca01
MVP,1959,AL,minosmi01,26,336,0,AL,CLE,Minnie,Minoso,Saturnino Orestes Armas,minom101,minosmi01
MVP,1959,AL,pascuca02,9,336,0,AL,WS1,Camilo,Pascual,Camilo Alberto,pascc102,pascuca02
MVP,1959,AL,powervi01,5,336,0,AL,CLE,Vic,Power,Victor Pellot,powev101,powervi01
MVP,1959,AL,richabo01,11,336,0,AL,NYA,Bobby,Richardson,Robert Clinton,richb102,richabo01
MVP,1959,AL,runnepe01,2,336,0,AL,BOS,Pete,Runnels,James Edward,runnp101,runnepe01
MVP,1959,AL,shawbo01,8,336,0,AL,CHA,Bob,Shaw,Robert John,shawb103,shawbo01
MVP,1959,AL,stalege01,1,336,0,AL,CHA,Gerry,Staley,Gerald Lee,stalg103,stalege01
MVP,1959,AL,triangu01,8,336,0,AL,BAL,Gus,Triandos,Gus,triag101,triangu01
MVP,1959,AL,tuttlbi01,5,336,0,AL,KC1,Bill,Tuttle,William Robert,tuttb101,tuttlbi01
MVP,1959,AL,willite01,2,336,0,AL,BOS,Ted,Williams,Theodore Samuel,willt103,willite01
MVP,1959,AL,woodlge01,18,336,0,AL,BAL,Gene,Woodling,Eugene Richard,woodg101,woodlge01
MVP,1959,AL,wynnea01,123,336,0,AL,CHA,Early,Wynn,Early,wynne101,wynnea01
MVP,1959,NL,aaronha01,174,336,2,NL,ML1,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1959,NL,bankser01,232,336,10,NL,CHN,Ernie,Banks,Ernest,banke101,bankser01
MVP,1959,NL,boyerke01,37,336,0,NL,SLN,Ken,Boyer,Kenton Lloyd,boyek101,boyerke01
MVP,1959,NL,burdele01,14,336,0,NL,ML1,Lew,Burdette,Selva Lewis,burdl101,burdele01
MVP,1959,NL,cepedor01,3,336,0,NL,SFN,Orlando,Cepeda,Orlando Manuel,cepeo101,cepedor01
MVP,1959,NL,conlege01,1,336,0,NL,PHI,Gene,Conley,Donald Eugene,conlg101,conlege01
MVP,1959,NL,craigro01,12,336,0,NL,LAN,Roger,Craig,Roger Lee,crair101,craigro01
MVP,1959,NL,crandde01,27,336,0,NL,ML1,Del,Crandall,Delmar Wesley,crand102,crandde01
MVP,1959,NL,cunnijo01,12,336,0,NL,SLN,Joe,Cunningham,Joseph Robert,cunnj101,cunnijo01
MVP,1959,NL,facero01,67,336,0,NL,PIT,Roy,Face,Elroy Leon,facer101,facero01
MVP,1959,NL,hoakdo01,6,336,0,NL,PIT,Don,Hoak,Donald Albert,hoakd101,hoakdo01
MVP,1959,NL,hodgegi01,4,336,0,NL,LAN,Gil,Hodges,Gilbert Raymond,hodgg101,hodgegi01
MVP,1959,NL,jonessa02,130,336,0,NL,SFN,Sam,Jones,Samuel,jones105,jonessa02
MVP,1959,NL,lawve01,3,336,0,NL,PIT,Vern,Law,Vernon Sanders,law-v101,lawve01
MVP,1959,NL,matheed01,189,336,5,NL,ML1,Eddie,Mathews,Edwin Lee,mathe101,matheed01
MVP,1959,NL,mayswi01,85,336,0,NL,SFN,Willie,Mays,Willie Howard,maysw101,mayswi01
MVP,1959,NL,mccovwi01,1,336,0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
MVP,1959,NL,moonwa01,161,336,4,NL,LAN,Wally,Moon,Wallace Wade,moonw101,moonwa01
MVP,1959,NL,nealch01,64,336,0,NL,LAN,Charlie,Neal,Charles Lenard,nealc101,nealch01
MVP,1959,NL,pinsova01,11,336,0,NL,CIN,Vada,Pinson,Vada Edward,pinsv101,pinsova01
MVP,1959,NL,robinfr02,52,336,0,NL,CIN,Frank,Robinson,Frank,robif103,robinfr02
MVP,1959,NL,snidedu01,1,336,0,NL,LAN,Duke,Snider,Edwin Donald,snidd101,snidedu01
MVP,1959,NL,spahnwa01,3,336,0,NL,ML1,Warren,Spahn,Warren Edward,spahw101,spahnwa01
MVP,1959,NL,templjo01,8,336,0,NL,CIN,Johnny,Temple,John Ellis,tempj101,templjo01
MVP,1960,AL,aparilu01,6,336,0,AL,CHA,Luis,Aparicio,Luis Ernesto,aparl101,aparilu01
MVP,1960,AL,barbest01,7,336,0,AL,BAL,Steve,Barber,Stephen David,barbs102,barbest01
MVP,1960,AL,batteea01,57,336,0,AL,WS1,Earl,Battey,Earl Jesse,batte101,batteea01
MVP,1960,AL,berrayo01,21,336,0,AL,NYA,Yogi,Berra,Lawrence Peter,berry101,berrayo01
MVP,1960,AL,bunniji01,3,336,0,AL,DET,Jim,Bunning,James Paul David,bunnj101,bunniji01
MVP,1960,AL,daleybu01,3,336,0,AL,KC1,Bud,Daley,Leavitt Leo,daleb102,daleybu01
MVP,1960,AL,estrach01,28,336,0,AL,BAL,Chuck,Estrada,Charles Leonard,estrc101,estrach01
MVP,1960,AL,fornimi01,2,336,0,AL,BOS,Mike,Fornieles,Jose Miguel,fornm101,fornimi01
MVP,1960,AL,foxne01,11,336,0,AL,CHA,Nellie,Fox,Jacob Nelson,fox-n101,foxne01
MVP,1960,AL,gentiji01,21,336,0,AL,BAL,Jim,Gentile,James Edward,gentj101,gentiji01
MVP,1960,AL,hansero02,110,336,1,AL,BAL,Ron,Hansen,Ronald Lavern,hansr102,hansero02
MVP,1960,AL,kubekto01,29,336,0,AL,NYA,Tony,Kubek,Anthony Christopher,kubet101,kubekto01
MVP,1960,AL,kuennha01,3,336,0,AL,CLE,Harvey,Kuenn,Harvey Edward,kuenh101,kuennha01
MVP,1960,AL,lemonji01,36,336,0,AL,WS1,Jim,Lemon,James Robert,lemoj101,lemonji01
MVP,1960,AL,mantlmi01,222,336,10,AL,NYA,Mickey,Mantle,Mickey Charles,mantm101,mantlmi01
MVP,1960,AL,marisro01,225,336,8,AL,NYA,Roger,Maris,Roger Eugene,marir101,marisro01
MVP,1960,AL,maxwech01,2,336,0,AL,DET,Charlie,Maxwell,Charles Richard,maxwc101,maxwech01
MVP,1960,AL,minosmi01,141,336,2,AL,CHA,Minnie,Minoso,Saturnino Orestes Armas,minom101,minosmi01
MVP,1960,AL,perryji01,6,336,0,AL,CLE,Jim,Perry,James Evan,perrj102,perryji01
MVP,1960,AL,piersji01,2,336,0,AL,CLE,Jim,Piersall,James Anthony,pierj102,piersji01
MVP,1960,AL,powervi01,11,336,0,AL,CLE,Vic,Power,Victor Pellot,powev101,powervi01
MVP,1960,AL,robinbr01,211,336,3,AL,BAL,Brooks,Robinson,Brooks Calbert,robib104,robinbr01
MVP,1960,AL,runnepe01,18,336,0,AL,BOS,Pete,Runnels,James Edward,runnp101,runnepe01
MVP,1960,AL,sievero01,58,336,0,AL,CHA,Roy,Sievers,Roy Edward,sievr101,sievero01
MVP,1960,AL,skowrbi01,56,336,0,AL,NYA,Bill,Skowron,William Joseph,skowb101,skowrbi01
MVP,1960,AL,smithal04,73,336,0,AL,CHA,Al,Smith,Alphonse Eugene,smita102,smithal04
MVP,1960,AL,stalege01,4,336,0,AL,CHA,Gerry,Staley,Gerald Lee,stalg103,stalege01
MVP,1960,AL,wertzvi01,22,336,0,AL,BOS,Vic,Wertz,Victor Woodrow,wertv101,wertzvi01
MVP,1960,AL,willite01,25,336,0,AL,BOS,Ted,Williams,Theodore Samuel,willt103,willite01
MVP,1960,AL,woodlge01,3,336,0,AL,BAL,Gene,Woodling,Eugene Richard,woodg101,woodlge01
MVP,1960,NL,aaronha01,49,336,0,NL,ML1,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1960,NL,adcocjo01,5,336,0,NL,ML1,Joe,Adcock,Joseph Wilbur,adcoj101,adcocjo01
MVP,1960,NL,bankser01,100,336,0,NL,CHN,Ernie,Banks,Ernest,banke101,bankser01
MVP,1960,NL,boyerke01,80,336,0,NL,SLN,Ken,Boyer,Kenton Lloyd,boyek101,boyerke01
MVP,1960,NL,brogler01,58,336,0,NL,SLN,Ernie,Broglio,Ernest Gilbert,broge101,brogler01
MVP,1960,NL,burgesm01,2,336,0,NL,PIT,Smoky,Burgess,Forrest Harrill,burgs101,burgesm01
MVP,1960,NL,clemero01,62,336,1,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
MVP,1960,NL,crandde01,31,336,0,NL,ML1,Del,Crandall,Delmar Wesley,crand102,crandde01
MVP,1960,NL,facero01,47,336,0,NL,PIT,Roy,Face,Elroy Leon,facer101,facero01
MVP,1960,NL,groatdi01,276,336,16,NL,PIT,Dick,Groat,Richard Morrow,groad101,groatdi01
MVP,1960,NL,herrepa01,1,336,0,NL,PHI,Pancho,Herrera,Juan Francisco,herrp101,herrepa01
MVP,1960,NL,hoakdo01,162,336,5,NL,PIT,Don,Hoak,Donald Albert,hoakd101,hoakdo01
MVP,1960,NL,larkeno01,21,336,0,NL,LAN,Norm,Larker,Norman Howard John,larkn101,larkeno01
MVP,1960,NL,lawve01,80,336,0,NL,PIT,Vern,Law,Vernon Sanders,law-v101,lawve01
MVP,1960,NL,matheed01,52,336,0,NL,ML1,Eddie,Mathews,Edwin Lee,mathe101,matheed01
MVP,1960,NL,mayswi01,155,336,0,NL,SFN,Willie,Mays,Willie Howard,maysw101,mayswi01
MVP,1960,NL,mcdanli01,95,336,0,NL,SLN,Lindy,McDaniel,Lyndall Dale,mcdal101,mcdanli01
MVP,1960,NL,musiast01,18,336,0,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
MVP,1960,NL,pinsova01,6,336,0,NL,CIN,Vada,Pinson,Vada Edward,pinsv101,pinsova01
MVP,1960,NL,robinfr02,2,336,0,NL,CIN,Frank,Robinson,Frank,robif103,robinfr02
MVP,1960,NL,sherrla01,2,336,0,NL,LAN,Larry,Sherry,Lawrence,sherl101,sherrla01
MVP,1960,NL,spahnwa01,27,336,0,NL,ML1,Warren,Spahn,Warren Edward,spahw101,spahnwa01
MVP,1960,NL,willsma01,7,336,0,NL,LAN,Maury,Wills,Maurice Morning,willm102,willsma01
MVP,1961,AL,aparilu01,16,280,0,AL,CHA,Luis,Aparicio,Luis Ernesto,aparl101,aparilu01
MVP,1961,AL,arroylu01,95,280,1,AL,NYA,Luis,Arroyo,Luis Enrique,arrol101,arroylu01
MVP,1961,AL,barbest01,7,280,0,AL,BAL,Steve,Barber,Stephen David,barbs102,barbest01
MVP,1961,AL,berrayo01,2,280,0,AL,NYA,Yogi,Berra,Lawrence Peter,berry101,berrayo01
MVP,1961,AL,cashno01,151,280,1,AL,DET,Norm,Cash,Norman Dalton,cashn101,cashno01
MVP,1961,AL,colavro01,51,280,0,AL,DET,Rocky,Colavito,Rocco Domenico,colar101,colavro01
MVP,1961,AL,donovdi01,5,280,0,AL,WS2,Dick,Donovan,Richard Edward,donod101,donovdi01
MVP,1961,AL,fordwh01,102,280,0,AL,NYA,Whitey,Ford,Edward Charles,fordw101,fordwh01
MVP,1961,AL,gentiji01,157,280,5,AL,BAL,Jim,Gentile,James Edward,gentj101,gentiji01
MVP,1961,AL,howarel01,30,280,0,AL,NYA,Elston,Howard,Elston Gene,howae101,howarel01
MVP,1961,AL,kalinal01,35,280,0,AL,DET,Al,Kaline,Albert William,kalia101,kalinal01
MVP,1961,AL,killeha01,29,280,0,AL,MIN,Harmon,Killebrew,Harmon Clayton,killh102,killeha01
MVP,1961,AL,laryfr01,53,280,0,AL,DET,Frank,Lary,Frank Strong,laryf101,laryfr01
MVP,1961,AL,mantlmi01,198,280,6,AL,NYA,Mickey,Mantle,Mickey Charles,mantm101,mantlmi01
MVP,1961,AL,marisro01,202,280,7,AL,NYA,Roger,Maris,Roger Eugene,marir101,marisro01
MVP,1961,AL,morgato01,3,280,0,AL,LAA,Tom,Morgan,Tom Stephen,morgt101,morgato01
MVP,1961,AL,phillbu02,5,280,0,AL,CLE,Bubba,Phillips,John Melvin,philb102,phillbu02
MVP,1961,AL,piersji01,10,280,0,AL,CLE,Jim,Piersall,James Anthony,pierj102,piersji01
MVP,1961,AL,richabo01,1,280,0,AL,NYA,Bobby,Richardson,Robert Clinton,richb102,richabo01
MVP,1961,AL,robinbr01,4,280,0,AL,BAL,Brooks,Robinson,Brooks Calbert,robib104,robinbr01
MVP,1961,AL,romanjo01,1,280,0,AL,CLE,Johnny,Romano,John Anthony,romaj101,romanjo01
MVP,1961,AL,schilch01,4,280,0,AL,BOS,Chuck,Schilling,Charles Thomas,schic101,schilch01
MVP,1961,AL,schwado01,7,280,0,AL,BOS,Don,Schwall,Donald Bernard,schwd101,schwado01
MVP,1961,AL,siebeno01,7,280,0,AL,KC1,Norm,Siebern,Norman Leroy,siebn101,siebeno01
MVP,1961,AL,smithal04,3,280,0,AL,CHA,Al,Smith,Alphonse Eugene,smita102,smithal04
MVP,1961,AL,thomale03,1,280,0,AL,---,Lee,Thomas,James Leroy,thoml103,thomale03
MVP,1961,AL,wilheho01,1,280,0,AL,BAL,Hoyt,Wilhelm,James Hoyt,wilhh101,wilheho01
MVP,1961,NL,aaronha01,39,224,0,NL,ML1,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1961,NL,altmage01,9,224,0,NL,CHN,George,Altman,George Lee,altmg101,altmage01
MVP,1961,NL,boyerke01,43,224,0,NL,SLN,Ken,Boyer,Kenton Lloyd,boyek101,boyerke01
MVP,1961,NL,brosnji01,3,224,0,NL,CIN,Jim,Brosnan,James Patrick,brosj101,brosnji01
MVP,1961,NL,cepedor01,117,224,0,NL,SFN,Orlando,Cepeda,Orlando Manuel,cepeo101,cepedor01
MVP,1961,NL,clemero01,81,224,0,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
MVP,1961,NL,jacksla01,1,224,0,NL,SLN,Larry,Jackson,Lawrence Curtis,jackl102,jacksla01
MVP,1961,NL,jayjo01,74,224,1,NL,CIN,Joey,Jay,Joseph Richard,jay-j101,jayjo01
MVP,1961,NL,koufasa01,5,224,0,NL,LAN,Sandy,Koufax,Sanford,koufs101,koufasa01
MVP,1961,NL,lynchje01,1,224,0,NL,CIN,Jerry,Lynch,Gerald Thomas,lyncj102,lynchje01
MVP,1961,NL,malkmbo01,1,224,0,NL,PHI,Bobby,Malkmus,Robert Edward,malkb101,malkmbo01
MVP,1961,NL,matheed01,7,224,0,NL,ML1,Eddie,Mathews,Edwin Lee,mathe101,matheed01
MVP,1961,NL,mayswi01,70,224,0,NL,SFN,Willie,Mays,Willie Howard,maysw101,mayswi01
MVP,1961,NL,mcmilro01,8,224,0,NL,ML1,Roy,McMillan,Roy David,mcmir101,mcmilro01
MVP,1961,NL,millest01,26,224,0,NL,SFN,Stu,Miller,Stuart Leonard,mills101,millest01
MVP,1961,NL,moonwa01,22,224,0,NL,LAN,Wally,Moon,Wallace Wade,moonw101,moonwa01
MVP,1961,NL,otoolji01,31,224,0,NL,CIN,Jim,O'Toole,James Jerome,otooj101,o'tooji01
MVP,1961,NL,pinsova01,104,224,0,NL,CIN,Vada,Pinson,Vada Edward,pinsv101,pinsova01
MVP,1961,NL,podrejo01,9,224,0,NL,LAN,Johnny,Podres,John Joseph,podrj101,podrejo01
MVP,1961,NL,robinfr02,219,224,15,NL,CIN,Frank,Robinson,Frank,robif103,robinfr02
MVP,1961,NL,rosebjo01,4,224,0,NL,LAN,Johnny,Roseboro,John Junior,rosej101,rosebjo01
MVP,1961,NL,spahnwa01,31,224,0,NL,ML1,Warren,Spahn,Warren Edward,spahw101,spahnwa01
MVP,1961,NL,stuardi01,1,224,0,NL,PIT,Dick,Stuart,Richard Lee,stuad101,stuardi01
MVP,1961,NL,torrejo01,2,224,0,NL,ML1,Joe,Torre,Joseph Paul,torrj101,torrejo01
MVP,1961,NL,willsma01,36,224,0,NL,LAN,Maury,Wills,Maurice Morning,willm102,willsma01
MVP,1962,AL,aguirha01,10,280,0,AL,DET,Hank,Aguirre,Henry John,aguih101,aguirha01
MVP,1962,AL,bressed01,6,280,0,AL,BOS,Eddie,Bressoud,Edward Francis,brese101,bressed01
MVP,1962,AL,bunniji01,8,280,0,AL,DET,Jim,Bunning,James Paul David,bunnj101,bunniji01
MVP,1962,AL,cashno01,3,280,0,AL,DET,Norm,Cash,Norman Dalton,cashn101,cashno01
MVP,1962,AL,colavro01,13,280,0,AL,DET,Rocky,Colavito,Rocco Domenico,colar101,colavro01
MVP,1962,AL,cunnijo01,9,280,0,AL,CHA,Joe,Cunningham,Joseph Robert,cunnj101,cunnijo01
MVP,1962,AL,donovdi01,64,280,0,AL,CLE,Dick,Donovan,Richard Edward,donod101,donovdi01
MVP,1962,AL,fordwh01,6,280,0,AL,NYA,Whitey,Ford,Edward Charles,fordw101,fordwh01
